iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BGD,Asia,Bangladesh,2020-05-09,13770.0,636.0,711.429,214.0,8.0,5.571,82.8,3.824,4.278,1.287,0.048,0.034,1.31,,,,,,,,,5465.0,116919.0,0.703,0.033,5069.0,0.03,0.1403,7.1,tests performed,,,,,,,,,,,,,,89.81,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-10,14657.0,887.0,743.143,228.0,14.0,7.286,88.134,5.334,4.469,1.371,0.084,0.044,1.34,,,,,,,,,5738.0,122657.0,0.738,0.035,4995.0,0.03,0.1488,6.7,tests performed,,,,,,,,,,,,,,89.81,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-11,15691.0,1034.0,792.571,239.0,11.0,8.143,94.352,6.218,4.766,1.437,0.066,0.049,1.36,,,,,,,,,7208.0,129865.0,0.781,0.043,5209.0,0.031,0.1522,6.6,tests performed,,,,,,,,,,,,,,89.81,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-12,16660.0,969.0,818.714,250.0,11.0,9.571,100.178,5.827,4.923,1.503,0.066,0.058,1.37,,,,,,,,,6773.0,136638.0,0.822,0.041,5730.0,0.034,0.1429,7.0,tests performed,,,,,,,,,,,,,,89.81,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-13,17822.0,1162.0,871.857,269.0,19.0,11.857,107.166,6.987,5.243,1.618,0.114,0.071,1.37,,,,,,,,,7900.0,144538.0,0.869,0.048,6413.0,0.039,0.136,7.4,tests performed,,,,,,,,,,,,,,89.81,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-14,18863.0,1041.0,919.714,283.0,14.0,12.0,113.425,6.26,5.53,1.702,0.084,0.072,1.35,,,,,,,,,7392.0,151930.0,0.914,0.044,6631.0,0.04,0.1387,7.2,tests performed,,,,,,,,,,,,,,89.81,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-15,20065.0,1202.0,990.143,298.0,15.0,13.143,120.653,7.228,5.954,1.792,0.09,0.079,1.36,,,,,,,,,8582.0,160512.0,0.965,0.052,7008.0,0.042,0.1413,7.1,tests performed,,,,,,,,,,,,,,89.81,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-16,20995.0,930.0,1032.143,314.0,16.0,14.286,126.245,5.592,6.206,1.888,0.096,0.086,1.36,,,,,,,,,6782.0,167294.0,1.006,0.041,7196.0,0.043,0.1434,7.0,tests performed,,,,,,,,,,,,,,89.81,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-17,22268.0,1273.0,1087.286,328.0,14.0,14.286,133.9,7.655,6.538,1.972,0.084,0.086,1.39,,,,,,,,,8114.0,175408.0,1.055,0.049,7536.0,0.045,0.1443,6.9,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-18,23870.0,1602.0,1168.429,349.0,21.0,15.714,143.533,9.633,7.026,2.099,0.126,0.094,1.4,,,,,,,,,9788.0,185196.0,1.114,0.059,7904.0,0.048,0.1478,6.8,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-19,25121.0,1251.0,1208.714,370.0,21.0,17.143,151.055,7.522,7.268,2.225,0.126,0.103,1.38,,,,,,,,,8449.0,193645.0,1.164,0.051,8144.0,0.049,0.1484,6.7,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-20,26738.0,1617.0,1273.714,386.0,16.0,16.714,160.778,9.723,7.659,2.321,0.096,0.101,1.39,,,,,,,,,10260.0,203905.0,1.226,0.062,8481.0,0.051,0.1502,6.7,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-21,28511.0,1773.0,1378.286,408.0,22.0,17.857,171.44,10.661,8.288,2.453,0.132,0.107,1.4,,,,,,,,,10262.0,214167.0,1.288,0.062,8891.0,0.053,0.155,6.5,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-22,30205.0,1694.0,1448.571,432.0,24.0,19.143,181.626,10.186,8.71,2.598,0.144,0.115,1.38,,,,,,,,,9727.0,223894.0,1.346,0.058,9055.0,0.054,0.16,6.3,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-23,32078.0,1873.0,1583.286,452.0,20.0,19.714,192.888,11.263,9.52,2.718,0.12,0.119,1.36,,,,,,,,,10834.0,234728.0,1.411,0.065,9633.0,0.058,0.1644,6.1,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-24,33610.0,1532.0,1620.286,480.0,28.0,21.714,202.1,9.212,9.743,2.886,0.168,0.131,1.28,,,,,,,,,8908.0,243636.0,1.465,0.054,9747.0,0.059,0.1662,6.0,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-25,35585.0,1975.0,1673.571,501.0,21.0,21.714,213.976,11.876,10.063,3.013,0.126,0.131,1.22,,,,,,,,,9451.0,253087.0,1.522,0.057,9699.0,0.058,0.1726,5.8,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-26,36751.0,1166.0,1661.429,522.0,21.0,21.714,220.988,7.011,9.99,3.139,0.126,0.131,1.16,,,,,,,,,5407.0,258494.0,1.554,0.033,9264.0,0.056,0.1793,5.6,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-27,38292.0,1541.0,1650.571,544.0,22.0,22.571,230.254,9.266,9.925,3.271,0.132,0.136,1.19,,,,,,,,,8015.0,266509.0,1.603,0.048,8943.0,0.054,0.1846,5.4,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-28,40321.0,2029.0,1687.143,559.0,15.0,21.571,242.454,12.201,10.145,3.361,0.09,0.13,1.28,,,,,,,,,9310.0,275819.0,1.659,0.056,8807.0,0.053,0.1916,5.2,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-29,42844.0,2523.0,1805.571,582.0,23.0,21.429,257.625,15.171,10.857,3.5,0.138,0.129,1.34,,,,,,,,,11301.0,287120.0,1.726,0.068,9032.0,0.054,0.1999,5.0,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-30,44608.0,1764.0,1790.0,610.0,28.0,22.571,268.232,10.607,10.763,3.668,0.168,0.136,1.34,,,,,,,,,9997.0,297117.0,1.787,0.06,8913.0,0.054,0.2008,5.0,tests performed,,,,,,,,,,,,,,93.52,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-05-31,47153.0,2545.0,1934.714,650.0,40.0,24.286,283.536,15.303,11.634,3.909,0.241,0.146,1.36,,,,,,,,,11876.0,308993.0,1.858,0.071,9337.0,0.056,0.2072,4.8,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-01,49534.0,2381.0,1992.714,672.0,22.0,24.429,297.853,14.317,11.982,4.041,0.132,0.147,1.35,,,,,,,,,11339.0,320332.0,1.926,0.068,9606.0,0.058,0.2074,4.8,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-02,52445.0,2911.0,2242.0,709.0,37.0,26.714,315.357,17.504,13.481,4.263,0.222,0.161,1.34,,,,,,,,,12704.0,333036.0,2.003,0.076,10649.0,0.064,0.2105,4.7,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-03,55140.0,2695.0,2406.857,746.0,37.0,28.857,331.562,16.205,14.473,4.486,0.222,0.174,1.3,,,,,,,,,12510.0,345546.0,2.078,0.075,11291.0,0.068,0.2132,4.7,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-04,57563.0,2423.0,2463.143,781.0,35.0,31.714,346.132,14.57,14.811,4.696,0.21,0.191,1.25,,,,,,,,,12694.0,358240.0,2.154,0.076,11774.0,0.071,0.2092,4.8,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-05,60391.0,2828.0,2506.714,811.0,30.0,32.714,363.137,17.005,15.073,4.877,0.18,0.197,1.25,,,,,,,,,14088.0,372328.0,2.239,0.085,12173.0,0.073,0.2059,4.9,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-06,63026.0,2635.0,2631.143,846.0,35.0,33.714,378.982,15.845,15.821,5.087,0.21,0.203,1.25,,,,,,,,,12486.0,384814.0,2.314,0.075,12528.0,0.075,0.21,4.8,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-07,65769.0,2743.0,2659.429,888.0,42.0,34.0,395.476,16.494,15.991,5.34,0.253,0.204,1.23,,,,,,,,,13136.0,397950.0,2.393,0.079,12708.0,0.076,0.2093,4.8,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-08,68504.0,2735.0,2710.0,930.0,42.0,36.857,411.922,16.446,16.296,5.592,0.253,0.222,1.21,,,,,,,,,12944.0,410894.0,2.471,0.078,12937.0,0.078,0.2095,4.8,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-09,71675.0,3171.0,2747.143,975.0,45.0,38.0,430.989,19.068,16.519,5.863,0.271,0.228,1.21,,,,,,,,,14664.0,425558.0,2.559,0.088,13217.0,0.079,0.2078,4.8,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-10,74865.0,3190.0,2817.857,1012.0,37.0,38.0,450.171,19.182,16.944,6.085,0.222,0.228,1.21,,,,,,,,,15965.0,441523.0,2.655,0.096,13711.0,0.082,0.2055,4.9,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-11,78052.0,3187.0,2927.0,1049.0,37.0,38.286,469.335,19.164,17.6,6.308,0.222,0.23,1.2,,,,,,,,,15772.0,457295.0,2.75,0.095,14151.0,0.085,0.2068,4.8,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-12,81523.0,3471.0,3018.857,1095.0,46.0,40.571,490.206,20.871,18.153,6.584,0.277,0.244,1.19,,,,,,,,,15990.0,473285.0,2.846,0.096,14422.0,0.087,0.2093,4.8,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-13,84379.0,2856.0,3050.429,1139.0,44.0,41.857,507.38,17.173,18.343,6.849,0.265,0.252,1.18,,,,,,,,,16638.0,489923.0,2.946,0.1,15016.0,0.09,0.2031,4.9,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-14,87520.0,3141.0,3107.286,1171.0,32.0,40.429,526.267,18.887,18.684,7.041,0.192,0.243,1.17,,,,,,,,,14505.0,504428.0,3.033,0.087,15211.0,0.091,0.2043,4.9,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-15,90619.0,3099.0,3159.286,1209.0,38.0,39.857,544.901,18.635,18.997,7.27,0.228,0.24,1.17,,,,,,,,,15038.0,519466.0,3.124,0.09,15510.0,0.093,0.2037,4.9,tests performed,,,,,,,,,,,,,,62.96,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-16,94481.0,3862.0,3258.0,1262.0,53.0,41.0,568.124,23.223,19.591,7.589,0.319,0.247,1.18,,,,,,,,,17214.0,536680.0,3.227,0.104,15875.0,0.095,0.2052,4.9,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-17,98489.0,4008.0,3374.857,1305.0,43.0,41.857,592.224,24.101,20.293,7.847,0.259,0.252,1.17,,,,,,,,,17527.0,554207.0,3.333,0.105,16098.0,0.097,0.2096,4.8,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-18,102292.0,3803.0,3462.857,1343.0,38.0,42.0,615.092,22.868,20.823,8.076,0.228,0.253,1.14,,,,,,,,,16259.0,570466.0,3.43,0.098,16167.0,0.097,0.2142,4.7,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-19,105535.0,3243.0,3430.286,1388.0,45.0,41.857,634.593,19.5,20.627,8.346,0.271,0.252,1.1,,,,,,,,,15045.0,585511.0,3.521,0.09,16032.0,0.096,0.214,4.7,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-20,108775.0,3240.0,3485.143,1425.0,37.0,40.857,654.075,19.482,20.957,8.569,0.222,0.246,1.1,,,,,,,,,14031.0,599542.0,3.605,0.084,15660.0,0.094,0.2226,4.5,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-21,112306.0,3531.0,3540.857,1464.0,39.0,41.857,675.308,21.232,21.292,8.803,0.235,0.252,1.09,,,,,,,,,15585.0,615127.0,3.699,0.094,15814.0,0.095,0.2239,4.5,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-22,115786.0,3480.0,3595.286,1502.0,38.0,41.857,696.233,20.926,21.619,9.032,0.228,0.252,1.07,,,,,,,,,15555.0,630682.0,3.792,0.094,15888.0,0.096,0.2263,4.4,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-23,119198.0,3412.0,3531.0,1545.0,43.0,40.429,716.75,20.517,21.232,9.29,0.259,0.243,1.05,,,,,,,,,16292.0,646974.0,3.89,0.098,15756.0,0.095,0.2241,4.5,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-24,122660.0,3462.0,3453.0,1582.0,37.0,39.571,737.567,20.817,20.763,9.513,0.222,0.238,1.05,,,,,,,,,16433.0,663407.0,3.989,0.099,15600.0,0.094,0.2213,4.5,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-25,126606.0,3946.0,3473.429,1621.0,39.0,39.714,761.295,23.728,20.886,9.747,0.235,0.239,1.07,,,,,,,,,17999.0,681406.0,4.097,0.108,15849.0,0.095,0.2192,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-26,130474.0,3868.0,3562.714,1661.0,40.0,39.0,784.554,23.259,21.423,9.988,0.241,0.235,1.09,,,,,,,,,18498.0,699904.0,4.209,0.111,16342.0,0.098,0.218,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-27,133978.0,3504.0,3600.429,1695.0,34.0,38.571,805.623,21.07,21.65,10.192,0.204,0.232,1.09,,,,,,,,,15157.0,715061.0,4.3,0.091,16503.0,0.099,0.2182,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-28,137787.0,3809.0,3640.143,1738.0,43.0,39.143,828.527,22.904,21.889,10.451,0.259,0.235,1.09,,,,,,,,,18099.0,733160.0,4.409,0.109,16862.0,0.101,0.2159,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-29,141801.0,4014.0,3716.429,1783.0,45.0,40.143,852.664,24.137,22.347,10.721,0.271,0.241,1.06,,,,,,,,,17837.0,750997.0,4.516,0.107,17188.0,0.103,0.2162,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-06-30,145483.0,3682.0,3755.0,1847.0,64.0,43.143,874.804,22.14,22.579,11.106,0.385,0.259,1.03,,,,,,,,,18426.0,769423.0,4.627,0.111,17493.0,0.105,0.2147,4.7,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-01,149258.0,3775.0,3799.714,1888.0,41.0,43.714,897.504,22.699,22.848,11.353,0.247,0.263,1.0,,,,,,,,,17875.0,787298.0,4.734,0.107,17699.0,0.106,0.2147,4.7,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-02,153277.0,4019.0,3810.143,1926.0,38.0,43.571,921.67,24.167,22.911,11.581,0.228,0.262,0.98,,,,,,,,,18362.0,805660.0,4.845,0.11,17751.0,0.107,0.2146,4.7,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-03,156391.0,3114.0,3702.429,1968.0,42.0,43.857,940.395,18.725,22.263,11.834,0.253,0.264,0.95,,,,,,,,,14650.0,820310.0,4.933,0.088,17201.0,0.103,0.2152,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-04,159679.0,3288.0,3671.571,1997.0,29.0,43.143,960.166,19.771,22.078,12.008,0.174,0.259,0.94,,,,,,,,,14727.0,835037.0,5.021,0.089,17139.0,0.103,0.2142,4.7,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-05,162417.0,2738.0,3518.571,2052.0,55.0,44.857,976.63,16.464,21.158,12.339,0.331,0.27,0.92,,,,,,,,,13988.0,849025.0,5.105,0.084,16552.0,0.1,0.2126,4.7,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-06,165618.0,3201.0,3402.429,2096.0,44.0,44.714,995.878,19.248,20.459,12.603,0.265,0.269,0.91,,,,,,,,,14245.0,863270.0,5.191,0.086,16039.0,0.096,0.2121,4.7,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-07,168645.0,3027.0,3308.857,2151.0,55.0,43.429,1014.08,18.202,19.896,12.934,0.331,0.261,0.91,,,,,,,,,13173.0,876443.0,5.27,0.079,15289.0,0.092,0.2164,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-08,172134.0,3489.0,3268.0,2197.0,46.0,44.143,1035.059,20.98,19.651,13.211,0.277,0.265,0.92,,,,,,,,,15672.0,892115.0,5.364,0.094,14974.0,0.09,0.2182,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-09,175494.0,3360.0,3173.857,2238.0,41.0,44.571,1055.263,20.204,19.085,13.457,0.247,0.268,0.92,,,,,,,,,15632.0,907747.0,5.458,0.094,14584.0,0.088,0.2176,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,2020-07-10,178443.0,2949.0,3150.286,2275.0,37.0,43.857,1072.996,17.733,18.943,13.68,0.222,0.264,0.92,,,,,,,,,13488.0,921235.0,5.539,0.081,14418.0,0.087,0.2185,4.6,tests performed,,,,,,,,,,,,,,74.54,166303494.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632,,,,
